num_of_prev_attempts,studied_credits,total_clicks,gender_M,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_Unknown,age_band_35-55,age_band_55<=,disability_Y,success
0,60,276.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0,60,105.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
2,180,250.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,60,2122.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,319.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2,180,432.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,300,558.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
0,120,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,60,242.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,60,144.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,60,126.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,301.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,120,248.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,2282.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,120,471.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,126.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1,60,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,90,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,100.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0,60,663.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,1
4,120,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
2,60,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
0,60,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
2,120,596.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,120,613.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0,60,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,60,142.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,90,246.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,120,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
0,150,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,199.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,120,102.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0
0,120,653.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
1,120,656.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
0,60,306.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,120,787.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,120,340.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,3305.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,240,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,60,2762.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,150,555.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,60,789.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,60,343.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,120,151.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,60,57.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0,60,962.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,60,275.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,60,2015.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
3,60,4139.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1
0,60,84.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,125.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,1486.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,60,0.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,60,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,180,508.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,60,334.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,173.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
0,60,384.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
4,120,1031.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,120,851.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
0,90,1353.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,120,459.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,60,191.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0,60,626.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
0,60,518.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,60,0.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,45.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,60,108.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,180,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,60,1184.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,60,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,120,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,180,411.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,171.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,270.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,60,239.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
0,60,1014.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
0,60,1877.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
2,60,95.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
0,120,8049.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,75,2206.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,250,260.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
1,120,35.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,120,1175.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,60,0.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0
3,270,34.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,150,0.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
1,60,2451.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,90,210.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
2,60,699.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,438.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
1,60,192.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,60,218.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
0,60,169.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
0,120,2067.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,60,1007.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
4,60,118.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
1,180,43.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,283.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,120,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0
1,120,383.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,60,1425.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2,60,181.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,712.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
2,180,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
3,60,947.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,120,103.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,120,1049.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,60,134.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,60,243.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
2,60,931.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,120,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0,60,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,179.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,1227.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,120,35.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,60,368.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
2,60,359.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,120,67.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,1221.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
0,60,49.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,1243.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,60,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
0,60,404.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
0,60,1996.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1
0,120,678.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,60,520.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,90,1123.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
0,60,511.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0,60,2580.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
4,120,442.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,21.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
3,60,4.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
2,60,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,614.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,120,470.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2,120,196.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,60,45.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0
1,60,1362.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,120,1501.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,60,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,60,21.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
0,60,942.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
1,120,778.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,60,662.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,60,2129.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
4,60,1622.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0,120,784.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,120,2092.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
2,60,652.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,120,368.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2,60,95.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,60,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,180,429.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,270,164.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0
0,60,910.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
0,120,1208.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,60,900.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
0,60,326.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,60,156.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,60,108.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1,60,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
3,60,152.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,1761.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,120,372.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,60,789.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
2,90,313.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,588.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,60,1269.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,120,1236.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,60,93.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1,60,1206.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,60,381.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,60,293.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,60,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,942.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2,60,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0,60,575.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0
0,60,607.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0,60,3045.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,60,275.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
2,60,3540.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
3,60,733.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
2,60,549.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1,60,1199.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0,60,1010.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,60,428.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,293.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,240,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0
3,90,277.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1,60,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,158.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1,60,511.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,60,1030.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
1,60,40.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
2,90,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,1625.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,180,350.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,60,755.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
2,120,43.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
1,60,1168.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
0,60,36.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,319.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,120,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,60,7.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,90,190.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
3,60,97.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
2,60,830.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,60,3886.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
2,60,165.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,60,1202.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
1,60,1166.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,60,9.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,207.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,1585.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,60,2279.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
2,60,854.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0,180,142.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,60,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,1444.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,60,1044.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,180,426.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,248.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,120,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0,60,2047.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,60,277.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0,60,1168.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1,60,3548.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0,120,1078.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,60,126.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,60,1070.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,894.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
1,60,481.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
0,60,387.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,60,3202.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
1,60,575.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,60,1513.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,60,671.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,90,132.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,120,1508.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1
0,120,114.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
0,60,1084.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,60,409.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1,60,699.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,60,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
1,120,237.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,831.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,25.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
3,60,201.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
0,60,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,60,1317.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
0,60,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,60,1291.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
1,60,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,285.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0,90,1139.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
3,120,219.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,4.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,120,249.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,90,223.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
0,60,494.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
3,60,1009.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,60,40.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,90,103.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1,60,1034.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0,60,529.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,90,304.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,120,346.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,120,4677.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,60,793.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,60,241.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
2,60,362.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,120,1071.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
2,120,580.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,60,498.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
1,120,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,1208.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
2,60,576.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,120,114.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2,60,1527.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,60,1028.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,60,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,180,280.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0,60,556.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1
0,120,21.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,120,566.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,147.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,60,766.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
4,60,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
